"10",1,4.7131665627598,0,5.29717585630209,6.17216368129952,0,4.38407197639747,0,0,5.7424251690765,0,18.5282413749218,26.9956864227861,26.8861446179489,31.1789569942119,41.3976425536178,42.6468457094457,25.1077080269516,22.650739956346,18.7008039679942,27.1871511799292,3,6,3,7,8,4,5,5,5,4,"5","5","5","5","5","5","5","5","5","5","g","g","g","g","g","g","g","g","g","g",10,10,10,10,10,10,10,10,10,10,-0.643593065452305,-1.92645684013966,-0.310759870011306,-1.91799363090784,-0.780945059734181,-1.44210871053297,0.317278625423673,0.79472037338511,0.391724474780032,-1.43419108449444,"10","10","10","10","10","10","10","10","10","10",0.98266061661765,0.420489326724783,0.986236718553118,0.317275254277047,0.734367473819293,0.932396454012487,0.145929696981329,0.876726100966334,0.435385555196554,0.630807077458594,4,7,6,4,6,1,4,2,7,3
"11",0,0,0,0,0,0,5.40231230040654,0,0,4.91931026588597,5.10170757334368,22.6510809444778,15.7520334751743,17.7167874535022,16.0519760929246,27.4706605938728,15.5932179822803,39.7810814646828,32.9867556019333,24.0854156329964,17.5003107216365,5,6,5,2,5,2,3,6,9,4,"1","1","1","1","1","1","1","1","1","1","i","i","i","i","i","i","i","i","i","i",10,10,10,10,10,10,10,10,10,10,1.70595358412429,-1.223756963481,-1.47820105730118,-0.51156515554481,1.44699365893699,1.37461514382485,-0.767730428793754,-1.32646199628747,-0.443419760920584,-1.29628831900492,"1","1","1","1","1","1","1","1","1","1",0.802118459115736,0.273273300370201,0.529271843547467,0.690935330847278,0.581223893540446,0.28426079334924,0.124022182654589,0.502626760567073,0.168903310536407,0.578618204018567,3,4,1,3,4,5,4,1,6,5
"12",1,4.42260421429306,5.34235354697341,0,4.75408816461772,3.97053914161376,4.53684929827031,0,4.65374327083706,5.9142570420783,0,22.0133080868907,36.9667431413041,18.3496361563387,48.9557334996951,24.1117551170954,8.37724325693527,24.0084530762371,5.84178930761844,45.9875021136717,37.5457659421052,3,2,4,5,5,3,7,8,5,2,"2","2","2","2","2","2","2","2","2","2","g","g","g","g","g","g","g","g","g","g",10,10,10,10,10,10,10,10,10,10,0.348023762488444,0.656463823606979,-1.65538523508557,0.160090645103181,1.36441242844893,-1.2793502161123,1.96416788305245,-0.235556900775056,0.561132724849965,0.196553209356516,"8","8","8","8","8","8","8","8","8","8",0.537552795249503,0.660558079564944,0.764310083091259,0.700267863580957,0.987790015158243,0.322690211336594,0.341197680537589,0.895032683929894,0.135856189779006,0.976212397124618,3,2,5,1,8,4,4,11,4,5
"13",1,4.51900600585003,0,6.12922022564105,0,4.98516040094668,4.01404272955471,6.28023796165941,0,6.27299092245483,0,32.7003917759408,31.4683416345853,39.380080219839,17.0709032574753,27.6617085953802,34.3838012274168,15.0361812937194,36.0720501507381,15.0193154224673,14.8698386203622,4,4,8,6,3,5,5,6,6,6,"2","2","2","2","2","2","2","2","2","2","g","g","g","g","g","g","g","g","g","g",10,10,10,10,10,10,10,10,10,10,-1.14388336069652,0.653235566750269,-0.294191044921662,-0.145565362557217,-0.393363381338044,-0.0469786924869586,-0.639620240403712,0.709127557896464,-0.270383040923442,-1.40327951204136,"5","5","5","5","5","5","5","5","5","5",0.508132963317912,0.478036400487181,0.406229235932697,0.300670545587782,0.558523531958926,0.715232434626669,0.202145346922334,0.605501512284391,0.662349439617246,0.938702506993432,7,4,6,3,3,3,2,4,3,8
"14",1,0,5.22852013009046,4.46221397716014,0,0,0,3.92671286803036,0,0,3.66022453072177,17.5504015961466,43.588711771682,22.1780576763053,38.6745661405175,29.702380413357,31.2507612921955,34.3386052645343,34.6427125691916,18.5213312115747,21.3774974378707,4,5,6,6,4,5,6,5,4,1,"1","1","1","1","1","1","1","1","1","1","b","b","b","b","b","b","b","b","b","b",10,10,10,10,10,10,10,10,10,10,-0.0281561722638726,-0.282812498772441,-0.955601966804047,-0.273055706553222,-0.492346580273785,-1.41103172257316,0.423289674199072,-1.23917973554337,0.530919468689089,-0.480561769267896,"10","10","10","10","10","10","10","10","10","10",0.347981284630951,0.634816267259885,0.607914454520214,0.714736482857261,0.947345387048554,0.61381593901664,0.580264897872694,0.942050955556333,0.815743026633281,0.752696648656856,3,5,1,1,8,3,1,2,3,4
"15",0,5.86141441235409,5.89078764310776,5.03980345314845,5.87340641528033,5.08505692792398,5.68237587544745,5.55886359394172,0,0,4.26106680420985,23.453341045787,17.5503443076943,11.6689324185528,33.7803932098566,24.4721439743916,17.973132192776,17.4702806459733,21.049397626667,24.3383620754773,16.9755836998373,4,6,3,2,4,3,5,5,3,5,"3","3","3","3","3","3","3","3","3","3","c","c","c","c","c","c","c","c","c","c",10,10,10,10,10,10,10,10,10,10,-0.117268101432633,-1.0124753339604,-0.58951698490953,-0.428921620005217,-1.6013352473283,-0.768902691836834,0.821278536608231,-0.523031744353465,0.54382922522979,-0.441205813628548,"8","8","8","8","8","8","8","8","8","8",0.530304547317792,0.598657032141928,0.915076165783685,0.233927354854532,0.425944527010433,0.788041788670234,0.188658205361571,0.48615707823541,0.566335310423747,0.568185117708053,6,6,6,3,4,3,7,2,5,5
"16",0,4.52813419511412,4.04483258518959,4.76898810516521,5.5337217144741,0,0,0,6.65356491441526,6.40348642601499,4.13165601240663,14.184357086147,29.6667650641857,36.0494056254268,27.5407181742338,19.0496471992517,27.7868334078362,38.7361056116711,26.0819058961043,23.8124552131117,20.2360952473447,5,2,4,5,6,3,4,5,8,3,"1","1","1","1","1","1","1","1","1","1","d","d","d","d","d","d","d","d","d","d",10,10,10,10,10,10,10,10,10,10,-0.229737775492631,0.39409503607346,-0.291261683896847,2.43209373389162,0.27498194156116,0.393507928630572,-2.96061496136633,0.496178510055421,0.291106091819442,0.132172156381253,"1","1","1","1","1","1","1","1","1","1",0.180767716520932,0.368716282893438,0.424511401627678,0.980290508263279,0.161912515144795,0.904909063230734,0.491637746184133,0.74833493742859,0.921770688591059,0.918175286252517,6,3,4,6,4,6,2,4,4,4
"17",0,0,6.98624497499188,0,4.32924134701556,0,0,0,4.50293317357357,6.06151209491619,6.89358918829241,27.0503615395361,25.6269020704906,18.9372436511364,19.9376926362769,22.1524909687452,47.8097947923017,12.7124045761764,26.8126411268458,34.60948865308,16.873300294647,6,4,8,6,3,5,5,5,6,6,"3","3","3","3","3","3","3","3","3","3","h","h","h","h","h","h","h","h","h","h",10,10,10,10,10,10,10,10,10,10,2.10849866710485,0.718076103216892,0.24691695362208,0.201338091270522,0.108929666489219,0.327749199647691,-1.23762640121131,1.10575618070804,0.13963312234923,1.01964345851398,"1","1","1","1","1","1","1","1","1","1",0.610057484121062,0.438878078761045,0.401364408743102,0.687725957499351,0.463261620330159,0.839469281723723,0.179877454657108,0.220890962043777,0.806061498101335,0.944422468028497,7,2,4,6,4,2,5,4,5,3
"18",0,0,7.67178113648766,0,0,0,0,0,0,5.76281026980929,0,27.1361986218888,35.2326673402225,9.88459779363057,15.3951201758178,35.5771351556847,23.7633848417879,39.8456621353082,25.6467952906904,28.0127425389758,48.2816273897256,4,6,6,6,7,4,5,7,6,2,"4","4","4","4","4","4","4","4","4","4","c","c","c","c","c","c","c","c","c","c",10,10,10,10,10,10,10,10,10,10,-0.126449105835598,1.72758860131664,0.732690618015068,0.307643424719057,-0.0852277253875362,1.28592327798685,-0.527130937315382,0.014572652254091,1.32148740643532,0.24802548619885,"10","10","10","10","10","10","10","10","10","10",0.413689496947918,0.881774128021207,0.399020963292569,0.698689779820852,0.219034254772123,0.465887405977119,0.628507040094119,0.215518445149064,0.884526961047668,0.874698128208984,7,5,6,4,3,5,5,4,7,1
"19",0,0,5.33487880058555,5.03841108471582,0,0,0,4.12122093057898,0,6.31414471798215,0,19.3310793226805,28.1516296183708,21.161833852664,23.8354486908821,13.7484522286258,14.2126257446973,3.61687515642478,12.9591368515665,16.9293399876585,29.7492632123827,4,4,7,4,3,4,5,5,3,7,"4","4","4","4","4","4","4","4","4","4","a","a","a","a","a","a","a","a","a","a",10,10,10,10,10,10,10,10,10,10,-1.16962874389861,-0.0391867840423191,0.081371985278097,0.397094922118787,-1.75989199027551,0.408198072038511,1.53569405876588,0.639458259642559,0.357196268977205,0.460970410086773,"1","1","1","1","1","1","1","1","1","1",0.857595004949253,0.45885177745251,0.363862665023189,0.423970139084849,0.231298248311505,0.48521971729584,0.773757958631031,0.652322838983964,0.812492174617946,0.624968896585051,5,3,1,9,6,6,2,1,4,8
"20",1,4.29141409001859,0,5.29259182230047,0,0,0,4.18009144515202,4.01576992150174,5.56190976683599,5.3549666936827,20.3894465138367,35.8657103502346,29.3721727886254,24.5787840858228,33.1411333427057,30.1943292997007,16.6292247060409,47.9780692164478,27.3841897861913,26.0487127618821,2,3,6,4,3,3,2,6,4,7,"3","3","3","3","3","3","3","3","3","3","b","b","b","b","b","b","b","b","b","b",10,10,10,10,10,10,10,10,10,10,1.5313898095241,-2.53948879552392,-1.3648748685057,-0.922949158828303,0.783073777449772,-0.670079946087091,-0.564662354353887,0.223818981510632,0.764267116508569,1.6465729867356,"5","5","5","5","5","5","5","5","5","5",0.102493052377831,0.739053978049196,0.691593233803287,0.937035688210744,0.859182054672856,0.549961539739743,0.238243947816081,0.828925467380322,0.64652035722509,0.604902277041692,4,2,1,4,5,4,6,2,3,2
"21",1,0,4.15330749890624,4.90680586581296,0,5.11054481405212,0,5.17579863317535,0,0,0,32.7873266833402,32.63117223371,27.4662935568577,20.7921161098377,18.1133314151456,31.6004632597117,47.8977618364303,22.7062353252682,10.3832354590729,33.8281941433706,6,5,5,5,5,3,2,4,3,3,"1","1","1","1","1","1","1","1","1","1","j","j","j","j","j","j","j","j","j","j",10,10,10,10,10,10,10,10,10,10,-0.699432175229241,1.85772398927849,-0.821862732384974,-1.31372537869693,0.750031499302179,-2.73311895698928,0.263901387049505,1.3158275340361,-1.43994302341398,0.12237281231243,"10","10","10","10","10","10","10","10","10","10",0.767535765839275,0.55292783472687,0.128146689359564,0.874440256257076,0.538493835781701,0.326713387609925,0.62498804716859,0.726812100193929,0.750625076964498,0.107212905855849,5,2,3,4,1,4,5,7,6,2
"22",0,5.71390967033277,4.45261584118268,0,0,0,0,0,0,0,4.77626348662967,31.457250693784,21.7854668553617,34.7019382604669,7.68761946134127,20.8774381503748,29.7149030773295,16.7924156611707,22.6608149607466,32.7334574592495,18.4510871458526,3,3,5,5,3,2,6,5,6,5,"4","4","4","4","4","4","4","4","4","4","e","e","e","e","e","e","e","e","e","e",10,10,10,10,10,10,10,10,10,10,1.07577388690176,-0.419778273967487,-1.21156028423187,0.234128469642627,-2.12983717194104,-1.69742241232593,0.221406005350105,-0.203428010332427,-0.288767952746653,-0.918188274722758,"2","2","2","2","2","2","2","2","2","2",0.794948249962181,0.757414176927414,0.124941086987965,0.509345149025321,0.916616071672179,0.136163038006052,0.761191795461345,0.844451838470995,0.25817821620265,0.618829938801937,2,5,6,3,3,5,3,5,4,4
"23",1,0,0,7.45558582550678,3.2965118210319,0,4.86332530482808,0,0,0,0,37.2408878509505,25.1700791562903,31.3921428798508,28.8415619622931,24.1236192598972,17.7741459935312,11.0322788892434,14.2062064064814,37.1756703230577,41.5004503133437,6,5,3,3,3,4,5,3,3,5,"2","2","2","2","2","2","2","2","2","2","d","d","d","d","d","d","d","d","d","d",10,10,10,10,10,10,10,10,10,10,0.958290401456392,-1.89041020536774,-0.521888795061773,1.3890243654292,-0.192694397935456,1.21529120081577,0.0211689953824848,0.841025048636245,0.232403190519405,2.14127336577058,"9","9","9","9","9","9","9","9","9","9",0.703678271949757,0.243657205263153,0.222029888899997,0.160978367140051,0.275729148599785,0.733867000525352,0.393660534119699,0.922096019326709,0.618073520695325,0.358807684103958,3,4,4,7,3,2,3,1,5,3
"24",0,5.01033905246224,0,0,3.51550960210941,3.88603089798515,0,3.94754747755808,5.81120317857886,6.57844639764273,4.98527848632477,19.395016448857,28.2820847878817,24.0862243014441,23.1461007183377,19.9521765215782,11.6775869949532,30.5687170013606,11.0608921105734,21.5701454253894,21.450541439652,4,5,6,5,7,6,6,2,5,6,"2","2","2","2","2","2","2","2","2","2","b","b","b","b","b","b","b","b","b","b",10,10,10,10,10,10,10,10,10,10,0.140624165889667,0.844377889733059,1.02470723053853,0.638475440430452,-2.35984274911967,0.564502863182401,1.08883992954049,1.86034425646579,-0.000146444061651654,0.40787799521665,"4","4","4","4","4","4","4","4","4","4",0.532475333525799,0.779839183259755,0.226651419526897,0.307905542883091,0.907212564472575,0.486075361107942,0.127246134707239,0.502473385150079,0.444614003554452,0.82965913136024,4,1,7,5,3,5,6,4,2,5
"25",0,0,0,0,4.95151248832374,0,4.17514641204217,0,0,4.98389105123268,4.34237856798671,16.401881751698,40.2577854764959,37.7852973243218,30.1483159774324,19.6245861970967,32.41989395169,35.5948014809915,24.741890526126,17.3274522238295,24.439708804041,7,4,6,3,5,5,4,6,4,8,"4","4","4","4","4","4","4","4","4","4","e","e","e","e","e","e","e","e","e","e",10,10,10,10,10,10,10,10,10,10,1.8214191831705,-0.298921079489891,-0.549007554442352,0.137776989161124,0.775870946801845,0.640799191545636,-0.741858682481401,0.604908961391214,0.20367089225201,0.417645471808191,"10","10","10","10","10","10","10","10","10","10",0.366675401825924,0.487557009162847,0.411033400509041,0.627134761542547,0.920704348159488,0.928641314003617,0.717563409828581,0.314892637338489,0.477360818618909,0.57118083368754,4,4,3,7,3,3,4,8,5,3
"26",1,6.58256906882276,0,4.30344989873253,0,4.16623394383299,3.54457436090495,0,7.27340987367082,4.08131092670491,0,37.5160024024432,21.5745864217691,43.0002387414791,22.6339314898019,19.0390057438106,37.6057023397088,23.2405397405059,10.7554058407464,12.8855713629557,18.0379082878599,4,5,9,7,5,8,7,4,4,5,"4","4","4","4","4","4","4","4","4","4","e","e","e","e","e","e","e","e","e","e",10,10,10,10,10,10,10,10,10,10,-0.673405410921421,-0.613332909809061,0.0227059394170191,-0.0551030793383235,-0.40311848548772,-0.663492800099351,0.531653188277066,-0.397940712856277,0.440480416440594,-1.03966830135285,"1","1","1","1","1","1","1","1","1","1",0.307697782975156,0.175167553920764,0.926227692295797,0.942015685799997,0.314463625475764,0.59944191616727,0.690053993503097,0.399343112590723,0.16320339216385,0.346913688657805,5,5,5,5,7,3,3,7,3,6
"27",1,6.42369104243033,0,0,5.63638312230541,0,5.4902820424677,0,0,3.39052861667284,5.60645073394963,17.243967995117,20.1181417379726,13.3518233331525,20.8039849490693,30.0388246598644,30.0198620231475,40.7023913981061,29.783784292962,28.0447100847564,23.8719225488704,2,2,2,6,6,5,7,3,7,3,"3","3","3","3","3","3","3","3","3","3","c","c","c","c","c","c","c","c","c","c",10,10,10,10,10,10,10,10,10,10,-0.603324982889643,-0.912123950732725,-0.351304125531919,0.25246452776841,0.379786631097494,0.546722010234867,0.693462355217424,0.119497791526918,-0.766585471407457,1.05188767595138,"4","4","4","4","4","4","4","4","4","4",0.182979260480497,0.597340208368842,0.247151001568418,0.61311022891663,0.185930326094385,0.968464996092953,0.572363351811655,0.190106316013262,0.244200845647138,0.135937604573555,4,4,6,5,7,4,3,1,4,7
"28",1,0,3.58274467467162,5.29969385045359,3.81415204838463,5.50097505609443,4.27604090384979,0,0,3.19357494902155,0,28.2703019447502,32.4190905784284,22.7857445756464,18.8180399220939,32.8468309742761,34.5452154020953,30.5422554932296,13.2210418051961,14.7177086286682,39.3179672083317,7,5,4,4,4,3,5,4,3,4,"5","5","5","5","5","5","5","5","5","5","a","a","a","a","a","a","a","a","a","a",10,10,10,10,10,10,10,10,10,10,0.750564460463762,-1.45984594319701,-1.45034648651841,-1.52269219227714,-0.206104247069087,-0.127651921826122,-1.05017481729107,-0.0911574077128649,-0.414731440048874,-1.81348458009609,"6","6","6","6","6","6","6","6","6","6",0.231364131814335,0.940806841088925,0.5031218631519,0.63299065386178,0.396669839124661,0.57371229540091,0.215951038175263,0.186195178641938,0.561550828155596,0.941309306174517,5,5,4,3,5,6,6,2,5,5
"29",0,5.91063303907617,5.44000233651434,5.6017714453344,0,0,0,0,4.57052926706993,0,7.55834072411588,49.79575220988,43.6262389304185,22.1531380358038,21.4708358736131,27.7969757984661,45.1274856823505,21.4345555930488,43.3018561318676,22.5612228250434,17.0813808950678,4,3,5,3,7,4,6,6,1,4,"1","1","1","1","1","1","1","1","1","1","h","h","h","h","h","h","h","h","h","h",10,10,10,10,10,10,10,10,10,10,0.717379629602248,-2.06486910651721,1.60843224668415,-0.536018022720014,-1.12565565947432,0.990723353977582,-0.363818856761472,-1.05579126063482,-2.58031956144354,-0.671748861367881,"8","8","8","8","8","8","8","8","8","8",0.818101904946379,0.51317067852011,0.678562122182921,0.395763282573316,0.305122538730502,0.960936968780588,0.584477409359533,0.267802527556196,0.690806780506391,0.449944825859275,4,2,4,3,3,10,1,3,3,4
"30",1,0,0,4.90183695502436,5.54025719068468,0,6.07657069414242,0,6.10174088857729,0,0,29.5873926522438,26.2081892315313,26.1393615951492,25.3584071621489,29.0075691183733,17.4038958377343,26.6500960594682,32.2442945388996,25.6920257416587,15.1849657073425,5,7,4,5,5,5,4,5,4,4,"1","1","1","1","1","1","1","1","1","1","d","d","d","d","d","d","d","d","d","d",10,10,10,10,10,10,10,10,10,10,0.921526567955931,0.660200245728662,1.90529376872546,0.180978351991793,-1.37101263438735,1.16797875450466,0.483190092450228,-0.0770861735850479,-1.30287540194455,-1.9617969346489,"1","1","1","1","1","1","1","1","1","1",0.293502632630989,0.42044981850544,0.490341972366441,0.814712976512965,0.843470000401139,0.314047410439234,0.654152732081711,0.611222846561577,0.437621128924657,0.287941808330361,4,4,4,6,5,11,3,5,3,2
"31",0,6.17595438338368,0,0,4.46090220448518,4.04430461436383,0,0,0,0,0,32.5348400789297,31.5184952167268,19.8755539256652,27.054678529383,24.106036802848,21.0321485892457,41.6985769368527,40.0056610917403,27.0956350913544,6.93434175385145,5,3,8,6,2,6,4,3,4,6,"1","1","1","1","1","1","1","1","1","1","g","g","g","g","g","g","g","g","g","g",10,10,10,10,10,10,10,10,10,10,-0.373144599763589,1.14347378988711,1.50808869635753,-1.13684433856313,-0.37714839168985,1.02380433773069,0.436944152250115,0.560035789993471,-0.215309096422983,-1.14558501866005,"2","2","2","2","2","2","2","2","2","2",0.433747827720363,0.307064862581901,0.279454377335496,0.307413592103403,0.490740668463986,0.234496704104822,0.71667255138047,0.371204345845617,0.357653889472131,0.923309764151927,2,3,4,3,3,6,6,3,5,4
"32",1,0,0,3.48558074913357,0,5.69784256545078,4.01077428426978,5.82654599694406,0,0,5.70357499781274,32.4393393674086,17.1727789229289,15.4361706869709,18.7535833942385,22.8966200964986,29.4488920567301,38.6865991119151,31.1548161384849,16.7152236769058,13.3019619319133,6,1,5,4,4,3,7,6,4,1,"2","2","2","2","2","2","2","2","2","2","h","h","h","h","h","h","h","h","h","h",10,10,10,10,10,10,10,10,10,10,1.44421578777603,-0.0108809283903051,-0.451315327032375,-0.438602293628091,0.956120797254192,0.305128368740314,1.54289007698006,-0.693281798578835,2.3029742597185,0.441758831180904,"9","9","9","9","9","9","9","9","9","9",0.551487681295257,0.606490719693247,0.950243049147539,0.429200064253528,0.60767635605298,0.311758571411483,0.787121268855408,0.561271426950116,0.72770097513916,0.325762399309315,5,6,7,6,7,5,3,5,1,8
